,Province/State,Country/Region,Lat,Long,date,cases
337,Greenland,Denmark,71.7069,-42.6043,2020-05-13,11
338,,Denmark,56.2639,9.5018,2020-05-13,10667
339,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-14,187
340,Greenland,Denmark,71.7069,-42.6043,2020-05-14,11
341,,Denmark,56.2639,9.5018,2020-05-14,10713
342,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-15,187
343,Greenland,Denmark,71.7069,-42.6043,2020-05-15,11
344,,Denmark,56.2639,9.5018,2020-05-15,10791
345,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-16,187
346,Greenland,Denmark,71.7069,-42.6043,2020-05-16,11
347,,Denmark,56.2639,9.5018,2020-05-16,10858
348,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-17,187
349,Greenland,Denmark,71.7069,-42.6043,2020-05-17,11
350,,Denmark,56.2639,9.5018,2020-05-17,10927
351,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-18,187
352,Greenland,Denmark,71.7069,-42.6043,2020-05-18,11
353,,Denmark,56.2639,9.5018,2020-05-18,10968
354,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-19,187
355,Greenland,Denmark,71.7069,-42.6043,2020-05-19,11
356,,Denmark,56.2639,9.5018,2020-05-19,11044
357,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-20,187
358,Greenland,Denmark,71.7069,-42.6043,2020-05-20,11
359,,Denmark,56.2639,9.5018,2020-05-20,11117
360,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-21,187
361,Greenland,Denmark,71.7069,-42.6043,2020-05-21,11
362,,Denmark,56.2639,9.5018,2020-05-21,11182
363,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-22,187
364,Greenland,Denmark,71.7069,-42.6043,2020-05-22,11
365,,Denmark,56.2639,9.5018,2020-05-22,11230
366,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-23,187
367,Greenland,Denmark,71.7069,-42.6043,2020-05-23,11
368,,Denmark,56.2639,9.5018,2020-05-23,11289
369,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-24,187
370,Greenland,Denmark,71.7069,-42.6043,2020-05-24,12
371,,Denmark,56.2639,9.5018,2020-05-24,11360
372,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-25,187
373,Greenland,Denmark,71.7069,-42.6043,2020-05-25,12
374,,Denmark,56.2639,9.5018,2020-05-25,11387
375,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-26,187
376,Greenland,Denmark,71.7069,-42.6043,2020-05-26,12
377,,Denmark,56.2639,9.5018,2020-05-26,11428
378,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-27,187
379,Greenland,Denmark,71.7069,-42.6043,2020-05-27,13
380,,Denmark,56.2639,9.5018,2020-05-27,11480
381,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-28,187
382,Greenland,Denmark,71.7069,-42.6043,2020-05-28,13
383,,Denmark,56.2639,9.5018,2020-05-28,11512
384,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-29,187
385,Greenland,Denmark,71.7069,-42.6043,2020-05-29,13
386,,Denmark,56.2639,9.5018,2020-05-29,11593
387,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-30,187
388,Greenland,Denmark,71.7069,-42.6043,2020-05-30,13
389,,Denmark,56.2639,9.5018,2020-05-30,11633
390,Faroe Islands,Denmark,61.8926,-6.9118,2020-05-31,187
391,Greenland,Denmark,71.7069,-42.6043,2020-05-31,13
392,,Denmark,56.2639,9.5018,2020-05-31,11669
393,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-01,187
394,Greenland,Denmark,71.7069,-42.6043,2020-06-01,13
395,,Denmark,56.2639,9.5018,2020-06-01,11699
396,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-02,187
397,Greenland,Denmark,71.7069,-42.6043,2020-06-02,13
398,,Denmark,56.2639,9.5018,2020-06-02,11734
399,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-03,187
400,Greenland,Denmark,71.7069,-42.6043,2020-06-03,13
401,,Denmark,56.2639,9.5018,2020-06-03,11771
402,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-04,187
403,Greenland,Denmark,71.7069,-42.6043,2020-06-04,13
404,,Denmark,56.2639,9.5018,2020-06-04,11811
405,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-05,187
406,Greenland,Denmark,71.7069,-42.6043,2020-06-05,13
407,,Denmark,56.2639,9.5018,2020-06-05,11875
408,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-06,187
409,Greenland,Denmark,71.7069,-42.6043,2020-06-06,13
410,,Denmark,56.2639,9.5018,2020-06-06,11924
411,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-07,187
412,Greenland,Denmark,71.7069,-42.6043,2020-06-07,13
413,,Denmark,56.2639,9.5018,2020-06-07,11948
414,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-08,187
415,Greenland,Denmark,71.7069,-42.6043,2020-06-08,13
416,,Denmark,56.2639,9.5018,2020-06-08,11962
417,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-09,187
418,Greenland,Denmark,71.7069,-42.6043,2020-06-09,13
419,,Denmark,56.2639,9.5018,2020-06-09,12001
420,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-10,187
421,Greenland,Denmark,71.7069,-42.6043,2020-06-10,13
422,,Denmark,56.2639,9.5018,2020-06-10,12016
423,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-11,187
