,date,week,mental_health_condition,age,gender,happiness_rating
12227,2020-06-08,week 13,No,26,Female,6
12228,2020-06-08,week 13,No,53,Male,1
12229,2020-06-08,week 13,No,66,Male,5
12230,2020-06-08,week 13,No,24,Male,7
12231,2020-06-08,week 13,No,41,Female,7
12232,2020-06-08,week 13,Yes,27,Male,1
12233,2020-06-08,week 13,No,23,Female,7
12234,2020-06-08,week 13,No,58,Female,5
12235,2020-06-08,week 13,No,20,Male,4
12236,2020-06-08,week 13,No,29,Female,5
12237,2020-06-08,week 13,No,22,Female,4
12238,2020-06-08,week 13,No,42,Male,3
12239,2020-06-08,week 13,No,38,Male,3
12240,2020-06-08,week 13,No,22,Female,8
12241,2020-06-08,week 13,No,33,Male,7
12242,2020-06-08,week 13,No,30,Male,8
12243,2020-06-08,week 13,No,48,Female,2
12244,2020-06-08,week 13,No,36,Female,7
12245,2020-06-08,week 13,No,23,Male,7
12246,2020-06-08,week 13,No,25,Male,10
12247,2020-06-08,week 13,No,19,Female,1
12248,2020-06-08,week 13,No,23,Female,6
12249,2020-06-08,week 13,No,38,Male,8
12250,2020-06-08,week 13,No,30,Female,5
12251,2020-06-08,week 13,No,19,Female,4
12252,2020-06-08,week 13,No,40,Female,5
12253,2020-06-08,week 13,No,22,Female,2
12254,2020-06-08,week 13,No,21,Female,6
12255,2020-06-08,week 13,No,21,Female,6
12256,2020-06-08,week 13,No,30,Male,5
12257,2020-06-08,week 13,No,28,Female,0
12258,2020-06-08,week 13,No,46,Male,6
12259,2020-06-08,week 13,No,23,Male,7
12260,2020-06-08,week 13,No,18,Male,3
12261,2020-06-08,week 13,No,32,Female,4
12262,2020-06-08,week 13,No,33,Female,4
12263,2020-06-08,week 13,No,35,Male,6
12264,2020-06-08,week 13,No,36,Female,6
12265,2020-06-08,week 13,Yes,38,Female,5
12266,2020-06-08,week 13,No,26,Female,5
12267,2020-06-08,week 13,No,47,Female,6
12268,2020-06-08,week 13,No,42,Male,5
12269,2020-06-08,week 13,No,27,Female,7
12270,2020-06-08,week 13,No,31,Female,7
12271,2020-06-08,week 13,No,21,Male,6
12272,2020-06-08,week 13,No,23,Female,8
12273,2020-06-08,week 13,No,19,Female,7
12274,2020-06-08,week 13,No,23,Female,5
12275,2020-06-08,week 13,No,50,Male,8
12276,2020-06-08,week 13,Yes,47,Male,9
12277,2020-07-08,week 13,No,29,Female,6
12278,2020-07-08,week 13,No,33,Female,3
12279,2020-07-08,week 13,No,20,Male,5
12280,2020-07-08,week 13,No,32,Female,4
12281,2020-07-08,week 13,No,36,Male,5
12282,2020-07-08,week 13,Yes,30,Male,4
12283,2020-07-08,week 13,No,26,Male,6
12284,2020-08-08,week 13,No,31,Male,6
12285,2020-08-08,week 13,No,20,Female,6
12286,2020-08-08,week 13,No,21,Male,8
12287,2020-08-08,week 13,No,58,Female,5
12288,2020-08-08,week 13,No,21,Male,5
12289,2020-08-08,week 13,No,31,Female,3
12290,2020-08-08,week 13,No,19,Male,8
12291,2020-08-08,week 13,No,24,Male,1
12292,2020-08-08,week 13,No,26,Female,8
12293,2020-08-08,week 13,No,29,Female,3
12294,2020-08-08,week 13,No,23,Female,3
12295,2020-08-08,week 13,No,36,Male,6
12296,2020-08-08,week 13,No,38,Female,6
12297,2020-08-08,week 13,No,19,Female,5
12298,2020-08-08,week 13,No,18,Male,5
12299,2020-08-08,week 13,No,39,Male,6
12300,2020-08-08,week 13,No,20,Male,4
12301,2020-08-08,week 13,No,31,Male,6
12302,2020-08-08,week 13,No,40,Male,0
12303,2020-08-08,week 13,No,40,Female,6
12304,2020-08-08,week 13,No,30,Male,3
12305,2020-08-08,week 13,No,23,Female,6
12306,2020-08-08,week 13,No,34,Female,5
12307,2020-08-08,week 13,No,22,Male,6
12308,2020-08-08,week 13,No,26,Male,3
12309,2020-08-08,week 13,No,39,Female,3
12310,2020-08-08,week 13,No,22,Female,4
12311,2020-08-08,week 13,No,31,Male,5
12312,2020-08-08,week 13,No,25,Male,7
12313,2020-08-08,week 13,No,22,Male,4
12314,2020-08-08,week 13,No,23,Male,8
12315,2020-08-08,week 13,No,20,Male,3
12316,2020-08-08,week 13,No,57,Male,7
12317,2020-08-08,week 13,No,26,Female,5
12318,2020-08-08,week 13,No,20,Male,1
12319,2020-08-08,week 13,No,31,Female,7
12320,2020-08-08,week 13,No,33,Female,7
12321,2020-08-08,week 13,No,39,Male,6
12322,2020-08-08,week 13,No,21,Male,7
12323,2020-08-08,week 13,No,25,Male,4
12324,2020-08-08,week 13,No,34,Female,5
12325,2020-08-08,week 13,No,21,Female,3
12326,2020-08-08,week 13,No,35,Female,6
12327,2020-08-08,week 13,No,55,Female,5
12328,2020-08-08,week 13,No,25,Male,1
12329,2020-08-08,week 13,No,20,Female,5
12330,2020-08-08,week 13,No,31,Female,6
12331,2020-08-08,week 13,No,60,Female,7
12332,2020-08-08,week 13,No,37,Male,5
12333,2020-08-08,week 13,No,22,Male,8
12334,2020-08-08,week 13,No,22,Male,4
12335,2020-08-08,week 13,No,29,Male,6
12336,2020-08-08,week 13,No,40,Male,7
12337,2020-08-08,week 13,No,25,Female,5
12338,2020-08-08,week 13,No,28,Male,3
12339,2020-08-08,week 13,No,30,Male,9
12340,2020-08-08,week 13,No,21,Male,1
12341,2020-08-08,week 13,No,40,Male,5
12342,2020-08-08,week 13,No,18,Female,3
12343,2020-08-08,week 13,No,26,Female,5
12344,2020-08-08,week 13,No,33,Female,3
12345,2020-08-08,week 13,No,32,Male,6
12346,2020-11-08,week 13,No,27,Male,5
12347,2020-08-08,week 13,No,24,Female,1
12348,2020-08-08,week 13,No,51,Female,6
12349,2020-08-08,week 13,No,20,Male,4
12350,2020-08-08,week 13,Yes,29,Female,6
12351,2020-08-08,week 13,No,33,Male,4
12352,2020-08-08,week 13,No,29,Female,5
12353,2020-08-08,week 13,No,29,Male,5
12354,2020-08-08,week 13,No,36,Male,3
12355,2020-08-08,week 13,No,31,Female,5
12356,2020-08-08,week 13,No,19,Female,5
12357,2020-08-08,week 13,No,47,Female,6
12358,2020-08-08,week 13,No,40,Male,6
12359,2020-08-08,week 13,No,32,Male,6
12360,2020-08-08,week 13,No,39,Male,7
12361,2020-08-08,week 13,No,54,Female,5
12362,2020-08-08,week 13,No,43,Male,2
12363,2020-08-08,week 13,No,31,Male,5
12364,2020-08-08,week 13,No,20,Female,2
12365,2020-08-08,week 13,No,19,Female,3
12366,2020-08-08,week 13,No,26,Male,7
12367,2020-08-08,week 13,No,24,Female,0
12368,2020-08-08,week 13,No,26,Female,5
12369,2020-08-08,week 13,No,57,Male,3
12370,2020-08-08,week 13,No,53,Male,4
12371,2020-11-08,week 13,No,30,Male,7
12372,2020-08-08,week 13,No,35,Female,5
12373,2020-08-08,week 13,No,57,Female,6
12374,2020-08-08,week 13,No,38,Female,5
12375,2020-08-08,week 13,No,35,Female,8
12376,2020-08-08,week 13,No,36,Female,7
12377,2020-08-08,week 13,No,27,Male,0
12378,2020-07-08,week 13,No,22,Female,8
12379,2020-07-08,week 13,No,28,Male,3
12380,2020-07-08,week 13,No,39,Female,5
12381,2020-07-08,week 13,No,42,Female,5
12382,2020-07-08,week 13,No,26,Female,5
12383,2020-07-08,week 13,No,35,Female,2
12384,2020-07-08,week 13,No,31,Female,2
12385,2020-07-08,week 13,No,24,Male,5
12386,2020-07-08,week 13,No,21,Male,8
12387,2020-07-08,week 13,No,28,Female,4
12388,2020-07-08,week 13,No,32,Female,5
12389,2020-07-08,week 13,No,26,Male,3
12390,2020-07-08,week 13,No,43,Female,4
12391,2020-07-08,week 13,No,25,Female,3
12392,2020-07-08,week 13,No,25,Male,2
12393,2020-07-08,week 13,No,31,Male,6
12394,2020-07-08,week 13,No,20,Female,5
12395,2020-07-08,week 13,No,23,Male,5
12396,2020-07-08,week 13,No,24,Male,5
12397,2020-07-08,week 13,No,25,Female,0
12398,2020-07-08,week 13,No,33,Female,2
12399,2020-07-08,week 13,No,25,Female,5
12400,2020-07-08,week 13,No,30,Female,6
12401,2020-07-08,week 13,No,32,Male,6
12402,2020-07-08,week 13,No,39,Male,4
12403,2020-07-08,week 13,No,34,Female,5
12404,2020-07-08,week 13,No,34,Female,6
12405,2020-07-08,week 13,No,31,Male,5
12406,2020-07-08,week 13,No,21,Female,6
12407,2020-07-08,week 13,No,67,Female,8
12408,2020-07-08,week 13,No,23,Female,0
12409,2020-07-08,week 13,No,47,Male,5
12410,2020-07-08,week 13,No,39,Female,7
12411,2020-07-08,week 13,No,46,Male,10
12412,2020-07-08,week 13,No,27,Male,0
12413,2020-07-08,week 13,No,31,Female,6
12414,2020-07-08,week 13,No,26,Female,6
12415,2020-07-08,week 13,No,28,Male,3
12416,2020-07-08,week 13,No,47,Male,8
12417,2020-07-08,week 13,No,35,Female,7
12418,2020-07-08,week 13,No,30,Female,5
12419,2020-07-08,week 13,No,26,Female,5
12420,2020-07-08,week 13,No,23,Male,8
12421,2020-07-08,week 13,No,54,Female,7
12422,2020-07-08,week 13,No,41,Female,5
12423,2020-07-08,week 13,No,26,Female,7
12424,2020-07-08,week 13,No,22,Male,6
12425,2020-07-08,week 13,No,46,Male,6
12426,2020-07-08,week 13,No,51,Male,5
12427,2020-07-08,week 13,No,23,Male,3
12428,2020-07-08,week 13,No,19,Female,4
12429,2020-07-08,week 13,No,20,Male,5
12430,2020-07-08,week 13,No,34,Male,4
12431,2020-07-08,week 13,No,33,Male,8
12432,2020-07-08,week 13,No,39,Male,5
12433,2020-07-08,week 13,Yes,42,Male,5
12434,2020-07-08,week 13,No,43,Male,5
12435,2020-07-08,week 13,Yes,35,Female,4
12436,2020-07-08,week 13,No,21,Male,4
12437,2020-07-08,week 13,No,18,Male,3
12438,2020-07-08,week 13,No,42,Male,6
12439,2020-07-08,week 13,No,20,Male,3
12440,2020-07-08,week 13,No,25,Female,5
12441,2020-07-08,week 13,No,24,Male,6
12442,2020-07-08,week 13,No,18,Female,6
12443,2020-07-08,week 13,No,46,Female,9
12444,2020-07-08,week 13,No,23,Male,5
12445,2020-07-08,week 13,No,31,Female,8
12446,2020-07-08,week 13,No,38,Male,5
12447,2020-07-08,week 13,No,38,Female,3
12448,2020-07-08,week 13,No,37,Female,8
12449,2020-07-08,week 13,No,36,Male,7
12450,2020-07-08,week 13,No,34,Male,8
12451,2020-07-08,week 13,No,30,Female,4
12452,2020-07-08,week 13,No,18,Male,6
12453,2020-07-08,week 13,No,52,Male,5
12454,2020-07-08,week 13,No,52,Female,4
12455,2020-07-08,week 13,No,23,Female,0
12456,2020-07-08,week 13,No,28,Male,4
12457,2020-07-08,week 13,No,23,Male,5
12458,2020-07-08,week 13,No,20,Male,4
12459,2020-07-08,week 13,No,36,Female,6
12460,2020-07-08,week 13,No,26,Female,5
12461,2020-07-08,week 13,No,31,Female,2
12462,2020-07-08,week 13,No,44,Female,5
12463,2020-07-08,week 13,No,24,Female,9
12464,2020-07-08,week 13,No,19,Male,4
12465,2020-07-08,week 13,No,23,Male,2
12466,2020-07-08,week 13,No,43,Male,5
12467,2020-07-08,week 13,No,32,Female,7
12468,2020-07-08,week 13,Yes,48,Male,6
12469,2020-07-08,week 13,No,24,Male,5
12470,2020-07-08,week 13,No,28,Male,5
12471,2020-07-08,week 13,No,24,Male,7
12472,2020-07-08,week 13,No,34,Male,7
12473,2020-07-08,week 13,No,30,Female,3
12474,2020-07-08,week 13,No,22,Female,6
12475,2020-07-08,week 13,No,57,Male,6
12476,2020-07-08,week 13,No,25,Female,3
12477,2020-07-08,week 13,No,50,Male,3
12478,2020-07-08,week 13,No,27,Male,5
12479,2020-07-08,week 13,No,32,Male,5
12480,2020-07-08,week 13,No,43,Male,7
12481,2020-07-08,week 13,No,30,Male,6
12482,2020-07-08,week 13,No,21,Male,5
12483,2020-07-08,week 13,No,21,Female,6
12484,2020-07-08,week 13,No,47,Male,6
12485,2020-07-08,week 13,No,20,Male,4
12486,2020-07-08,week 13,No,26,Female,6
12487,2020-07-08,week 13,No,26,Male,4
12488,2020-07-08,week 13,No,36,Male,6
12489,2020-07-08,week 13,No,43,Male,6
12490,2020-07-08,week 13,No,38,Male,5
12491,2020-07-08,week 13,No,21,Female,4
12492,2020-07-08,week 13,No,36,Male,8
12493,2020-07-08,week 13,No,24,Female,6
12494,2020-07-08,week 13,No,56,Female,9
12495,2020-07-08,week 13,No,44,Male,8
12496,2020-07-08,week 13,No,41,Male,3
12497,2020-07-08,week 13,No,26,Female,9
12498,2020-07-08,week 13,No,29,Male,4
12499,2020-07-08,week 13,No,20,Male,3
12500,2020-07-08,week 13,No,48,Male,7
12501,2020-07-08,week 13,No,24,Female,4
12502,2020-07-08,week 13,No,35,Female,8
12503,2020-07-08,week 13,No,24,Male,4
12504,2020-07-08,week 13,No,36,Male,5
12505,2020-07-08,week 13,No,28,Male,5
12506,2020-07-08,week 13,No,20,Female,1
12507,2020-07-08,week 13,No,24,Male,6
12508,2020-07-08,week 13,No,41,Female,7
12509,2020-07-08,week 13,No,30,Female,8
12510,2020-07-08,week 13,No,24,Male,6
12511,2020-07-08,week 13,No,20,Female,4
12512,2020-07-08,week 13,No,28,Male,5
12513,2020-07-08,week 13,No,35,Male,10
12514,2020-07-08,week 13,No,46,Female,6
12515,2020-07-08,week 13,No,47,Female,6
12516,2020-07-08,week 13,No,23,Male,5
12517,2020-07-08,week 13,No,38,Male,6
12518,2020-07-08,week 13,No,40,Male,8
12519,2020-07-08,week 13,No,28,Male,5
12520,2020-07-08,week 13,No,20,Female,6
12521,2020-07-08,week 13,No,39,Female,7
12522,2020-07-08,week 13,No,47,Male,6
12523,2020-07-08,week 13,No,36,Male,9
12524,2020-07-08,week 13,No,26,Male,8
12525,2020-07-08,week 13,No,29,Female,4
12526,2020-07-08,week 13,No,21,Male,2
12527,2020-07-08,week 13,No,42,Male,9
12528,2020-07-08,week 13,No,30,Female,5
12529,2020-07-08,week 13,No,43,Male,4
12530,2020-07-08,week 13,No,29,Male,7
12531,2020-07-08,week 13,Yes,20,Male,9
12532,2020-07-08,week 13,No,64,Male,5
12533,2020-07-08,week 13,No,32,Male,6
12534,2020-07-08,week 13,No,27,Male,6
12535,2020-07-08,week 13,No,44,Male,6
12536,2020-07-08,week 13,No,19,Female,6
12537,2020-07-08,week 13,No,23,Male,5
12538,2020-07-08,week 13,No,21,Male,5
12539,2020-07-08,week 13,No,41,Female,5
12540,2020-07-08,week 13,No,40,Male,6
12541,2020-07-08,week 13,No,20,Male,3
12542,2020-07-08,week 13,No,22,Male,1
12543,2020-07-08,week 13,No,22,Female,5
12544,2020-07-08,week 13,No,42,Male,5
12545,2020-07-08,week 13,No,37,Female,6
12546,2020-07-08,week 13,No,24,Male,8
12547,2020-07-08,week 13,No,21,Male,7
12548,2020-07-08,week 13,No,30,Male,4
12549,2020-07-08,week 13,No,60,Female,7
12550,2020-07-08,week 13,No,38,Male,1
12551,2020-07-08,week 13,No,22,Male,6
12552,2020-07-08,week 13,No,20,Male,8
12553,2020-07-08,week 13,No,19,Male,5
12554,2020-07-08,week 13,No,23,Male,4
12555,2020-07-08,week 13,No,34,Female,8
12556,2020-07-08,week 13,No,28,Male,5
12557,2020-07-08,week 13,No,19,Male,5
12558,2020-07-08,week 13,No,28,Female,8
12559,2020-07-08,week 13,No,35,Female,8
12560,2020-07-08,week 13,No,25,Female,5
12561,2020-07-08,week 13,No,20,Female,3
12562,2020-07-08,week 13,No,22,Male,8
12563,2020-07-08,week 13,No,18,Male,4
12564,2020-07-08,week 13,No,21,Female,5
12565,2020-07-08,week 13,No,21,Male,5
12566,2020-07-08,week 13,No,33,Male,5
12567,2020-07-08,week 13,Yes,40,Male,5
12568,2020-07-08,week 13,No,52,Male,6
12569,2020-07-08,week 13,No,21,Male,2
12570,2020-07-08,week 13,No,31,Female,8
12571,2020-07-08,week 13,No,43,Female,7
12572,2020-07-08,week 13,No,21,Male,7
12573,2020-07-08,week 13,No,24,Male,5
12574,2020-07-08,week 13,No,21,Female,5
12575,2020-07-08,week 13,No,37,Male,6
12576,2020-07-08,week 13,No,48,Female,6
12577,2020-07-08,week 13,No,45,Male,6
12578,2020-07-08,week 13,No,41,Male,6
12579,2020-07-08,week 13,No,34,Female,6
12580,2020-07-08,week 13,No,22,Male,6
12581,2020-07-08,week 13,No,50,Male,2
12582,2020-07-08,week 13,No,24,Male,10
12583,2020-07-08,week 13,Yes,30,Female,7
12584,2020-07-08,week 13,No,23,Male,6
12585,2020-07-08,week 13,No,27,Female,5
12586,2020-07-08,week 13,Yes,30,Male,4
12587,2020-07-08,week 13,No,35,Female,7
12588,2020-07-08,week 13,No,32,Female,5
12589,2020-07-08,week 13,No,27,Female,3
12590,2020-07-08,week 13,No,20,Male,5
12591,2020-07-08,week 13,No,20,Male,0
12592,2020-07-08,week 13,No,19,Male,5
12593,2020-07-08,week 13,No,70,Male,8
12594,2020-07-08,week 13,No,24,Female,2
12595,2020-07-08,week 13,Yes,66,Male,7
12596,2020-08-08,week 13,No,36,Male,7
12597,2020-08-08,week 13,No,36,Male,4
12598,2020-08-08,week 13,No,30,Male,6
12599,2020-08-08,week 13,No,44,Male,1
12600,2020-09-08,week 13,No,40,Male,8
12601,2020-09-08,week 13,No,26,Male,5
12602,2020-09-08,week 13,No,30,Male,5
12603,2020-09-08,week 13,No,32,Male,4
12604,2020-09-08,week 13,No,31,Male,1
12605,2020-09-08,week 13,No,31,Male,3
12606,2020-09-08,week 13,Yes,65,Male,5
12607,2020-09-08,week 13,No,41,Female,5
12608,2020-09-08,week 13,No,26,Male,5
12609,2020-09-08,week 13,Yes,28,Male,8
12610,2020-09-08,week 13,No,37,Female,7
12611,2020-09-08,week 13,No,25,Male,4
12612,2020-09-08,week 13,No,25,Male,4
12613,2020-09-08,week 13,No,32,Male,3
12614,2020-09-08,week 13,No,34,Male,4
12615,2020-09-08,week 13,No,41,Male,6
12616,2020-09-08,week 13,No,30,Male,6
12617,2020-09-08,week 13,No,26,Male,5
12618,2020-09-08,week 13,No,44,Female,4
12619,2020-09-08,week 13,No,37,Male,3
12620,2020-09-08,week 13,No,42,Female,3
12621,2020-09-08,week 13,No,39,Male,6
12622,2020-09-08,week 13,No,54,Male,3
12623,2020-09-08,week 13,No,46,Male,2
12624,2020-11-08,week 13,No,27,Male,8
12625,2020-09-08,week 13,No,38,Male,4
12626,2020-09-08,week 13,No,30,Male,4
12627,2020-09-08,week 13,No,30,Male,5
12628,2020-09-08,week 13,No,25,Male,7
12629,2020-09-08,week 13,No,28,Male,3
12630,2020-09-08,week 13,No,40,Male,6
12631,2020-09-08,week 13,No,37,Male,8
12632,2020-09-08,week 13,No,39,Female,2
12633,2020-09-08,week 13,No,42,Male,4
12634,2020-09-08,week 13,No,54,Female,3
12635,2020-09-08,week 13,Yes,36,Female,1
12636,2020-08-08,week 13,No,43,Male,8
12637,2020-08-08,week 13,No,20,Male,4
12638,2020-08-08,week 13,No,25,Female,9
12639,2020-08-08,week 13,No,21,Male,7
12640,2020-08-08,week 13,No,38,Female,5
12641,2020-08-08,week 13,No,30,Male,7
12642,2020-08-08,week 13,No,46,Male,5
12643,2020-08-08,week 13,No,47,Male,9
12644,2020-08-08,week 13,No,28,Male,6
12645,2020-08-08,week 13,No,32,Male,5
12646,2020-08-08,week 13,No,31,Male,7
12647,2020-08-08,week 13,No,37,Male,3
12648,2020-08-08,week 13,No,21,Male,6
12649,2020-08-08,week 13,No,72,Female,7
12650,2020-08-08,week 13,Yes,32,Male,7
12651,2020-08-08,week 13,No,21,Female,6
12652,2020-08-08,week 13,No,21,Female,3
12653,2020-08-08,week 13,No,21,Female,3
12654,2020-08-08,week 13,No,22,Female,6
12655,2020-08-08,week 13,No,30,Female,6
12656,2020-08-08,week 13,No,20,Male,4
12657,2020-08-08,week 13,No,30,Female,6
12658,2020-08-08,week 13,No,64,Male,3
12659,2020-08-08,week 13,No,23,Female,7
12660,2020-08-08,week 13,No,20,Female,6
12661,2020-08-08,week 13,No,19,Male,2
12662,2020-08-08,week 13,No,22,Male,5
12663,2020-08-08,week 13,Yes,31,Male,8
12664,2020-08-08,week 13,No,35,Female,5
12665,2020-08-08,week 13,No,24,Female,5
12666,2020-08-08,week 13,No,36,Male,7
12667,2020-08-08,week 13,No,21,Male,1
12668,2020-08-08,week 13,No,46,Female,8
12669,2020-08-08,week 13,Yes,29,Male,7
12670,2020-08-08,week 13,No,37,Male,6
12671,2020-08-08,week 13,No,22,Male,8
12672,2020-08-08,week 13,No,20,Female,4
12673,2020-08-08,week 13,No,38,Male,8
12674,2020-08-08,week 13,No,25,Male,4
12675,2020-08-08,week 13,No,32,Female,8
12676,2020-08-08,week 13,No,45,Female,6
12677,2020-08-08,week 13,No,20,Male,5
12678,2020-08-08,week 13,No,28,Female,5
12679,2020-08-08,week 13,No,31,Male,7
12680,2020-08-08,week 13,No,35,Female,5
12681,2020-08-08,week 13,No,50,Female,7
12682,2020-08-08,week 13,No,26,Male,5
12683,2020-08-08,week 13,No,30,Female,8
12684,2020-08-08,week 13,No,31,Female,5
12685,2020-08-08,week 13,No,53,Male,4
12686,2020-08-08,week 13,No,19,Female,5
12687,2020-08-08,week 13,No,27,Female,7
12688,2020-08-08,week 13,No,29,Male,4
12689,2020-08-08,week 13,No,19,Male,4
12690,2020-08-08,week 13,No,21,Male,7
12691,2020-08-08,week 13,No,23,Male,5
12692,2020-08-08,week 13,No,20,Male,3
12693,2020-08-08,week 13,No,41,Male,2
12694,2020-08-08,week 13,No,24,Male,7
12695,2020-08-08,week 13,No,20,Male,5
12696,2020-08-08,week 13,No,21,Male,5
12697,2020-08-08,week 13,No,22,Male,4
12698,2020-08-08,week 13,No,32,Male,5
12699,2020-08-08,week 13,No,25,Male,3
12700,2020-08-08,week 13,No,32,Female,5
12701,2020-08-08,week 13,No,45,Female,6
12702,2020-08-08,week 13,Yes,30,Male,7
12703,2020-08-08,week 13,No,19,Male,7
12704,2020-08-08,week 13,No,58,Male,8
12705,2020-08-08,week 13,No,33,Male,6
12706,2020-08-08,week 13,No,26,Male,8
12707,2020-08-08,week 13,No,23,Female,5
12708,2020-08-08,week 13,No,25,Female,4
12709,2020-08-08,week 13,No,21,Male,2
12710,2020-08-08,week 13,No,22,Female,6
12711,2020-08-08,week 13,No,31,Female,6
12712,2020-08-08,week 13,No,24,Female,4
12713,2020-08-08,week 13,No,19,Male,8
12714,2020-08-08,week 13,No,28,Female,2
12715,2020-08-08,week 13,No,34,Female,5
12716,2020-08-08,week 13,No,45,Male,7
12717,2020-08-08,week 13,No,25,Female,7
12718,2020-08-08,week 13,No,19,Male,3
12719,2020-08-08,week 13,No,26,Male,5
12720,2020-08-08,week 13,No,19,Female,5
12721,2020-08-08,week 13,No,25,Female,6
12722,2020-08-08,week 13,No,35,Male,10
12723,2020-08-08,week 13,No,27,Female,6
12724,2020-08-08,week 13,No,26,Female,3
12725,2020-08-08,week 13,No,26,Female,4
12726,2020-08-08,week 13,No,20,Female,4
12727,2020-08-08,week 13,No,35,Female,6
12728,2020-08-08,week 13,No,44,Male,0
12729,2020-08-08,week 13,No,19,Male,7
12730,2020-08-08,week 13,No,21,Male,2
12731,2020-08-08,week 13,No,29,Male,7
12732,2020-08-08,week 13,No,28,Female,3
12733,2020-08-08,week 13,No,34,Male,3
12734,2020-08-08,week 13,No,27,Female,5
12735,2020-08-08,week 13,No,48,Male,6
12736,2020-08-08,week 13,No,21,Male,6
12737,2020-08-08,week 13,No,33,Female,7
12738,2020-08-08,week 13,No,34,Male,7
12739,2020-08-08,week 13,No,20,Male,5
12740,2020-08-08,week 13,No,28,Female,7
12741,2020-08-08,week 13,No,40,Female,10
12742,2020-08-08,week 13,No,25,Female,4
12743,2020-08-08,week 13,No,25,Female,5
12744,2020-08-08,week 13,No,22,Female,5
12745,2020-08-08,week 13,No,28,Female,6
12746,2020-08-08,week 13,No,18,Female,3
12747,2020-08-08,week 13,No,18,Male,8
12748,2020-08-08,week 13,No,30,Female,4
12749,2020-08-08,week 13,No,27,Male,2
12750,2020-08-08,week 13,No,38,Male,0
12751,2020-08-08,week 13,No,25,Male,5
12752,2020-08-08,week 13,Yes,20,Female,7
12753,2020-08-08,week 13,No,21,Male,7
12754,2020-08-08,week 13,No,37,Female,10
12755,2020-08-08,week 13,No,32,Female,3
12756,2020-08-08,week 13,No,31,Female,6
12757,2020-08-08,week 13,No,32,Male,3
12758,2020-08-08,week 13,No,36,Female,5
12759,2020-08-08,week 13,Yes,30,Female,6
12760,2020-08-08,week 13,No,34,Female,4
12761,2020-08-08,week 13,Yes,18,Female,7
12762,2020-08-08,week 13,No,27,Male,5
12763,2020-08-08,week 13,No,32,Male,6
12764,2020-08-08,week 13,Yes,19,Female,7
12765,2020-08-08,week 13,No,31,Female,4
12766,2020-08-08,week 13,No,25,Female,3
12767,2020-08-08,week 13,No,26,Female,2
12768,2020-08-08,week 13,No,52,Female,6
12769,2020-08-08,week 13,No,19,Male,6
12770,2020-08-08,week 13,No,26,Male,5
12771,2020-08-08,week 13,Yes,28,Female,5
12772,2020-08-08,week 13,No,30,Female,6
12773,2020-08-08,week 13,No,27,Male,5
12774,2020-08-08,week 13,No,22,Female,7
12775,2020-08-08,week 13,No,59,Female,3
12776,2020-08-08,week 13,No,36,Female,5
12777,2020-08-08,week 13,No,39,Male,7
12778,2020-08-08,week 13,No,18,Male,6
12779,2020-08-08,week 13,No,28,Male,9
12780,2020-08-08,week 13,No,29,Male,4
12781,2020-08-08,week 13,No,33,Female,7
12782,2020-08-08,week 13,No,28,Male,3
12783,2020-08-08,week 13,No,20,Female,4
12784,2020-08-08,week 13,No,28,Male,0
12785,2020-08-08,week 13,No,23,Female,3
12786,2020-08-08,week 13,No,19,Female,5
12787,2020-08-08,week 13,No,19,Male,6
12788,2020-08-08,week 13,No,27,Male,7
12789,2020-08-08,week 13,No,49,Female,6
12790,2020-08-08,week 13,Yes,51,Male,8
12791,2020-08-08,week 13,No,29,Female,6
12792,2020-08-08,week 13,No,32,Male,6
12793,2020-08-08,week 13,No,31,Male,7
12794,2020-08-08,week 13,No,42,Female,2
12795,2020-08-08,week 13,No,39,Female,7
12796,2020-08-08,week 13,No,34,Female,9
12797,2020-08-08,week 13,No,25,Male,2
12798,2020-08-08,week 13,No,41,Male,9
12799,2020-08-08,week 13,No,57,Male,7
12800,2020-08-08,week 13,No,32,Male,3
12801,2020-08-08,week 13,No,27,Female,5
12802,2020-08-08,week 13,No,25,Male,7
12803,2020-08-08,week 13,Yes,33,Male,9
12804,2020-08-08,week 13,No,52,Male,6
12805,2020-08-08,week 13,No,26,Female,3
12806,2020-08-08,week 13,No,32,Male,6
12807,2020-08-08,week 13,No,30,Male,5
12808,2020-08-08,week 13,No,46,Male,6
12809,2020-08-08,week 13,No,28,Male,0
12810,2020-08-08,week 13,No,31,Female,8
12811,2020-08-08,week 13,No,31,Male,0
12812,2020-08-08,week 13,No,24,Female,6
12813,2020-08-08,week 13,No,25,Male,7
12814,2020-08-08,week 13,No,38,Female,6
12815,2020-08-08,week 13,No,26,Female,6
12816,2020-08-08,week 13,No,29,Female,3
12817,2020-08-08,week 13,No,23,Female,7
12818,2020-08-08,week 13,No,38,Female,2
12819,2020-08-08,week 13,No,41,Female,0
12820,2020-08-08,week 13,No,29,Male,3
12821,2020-08-08,week 13,No,48,Male,6
12822,2020-08-08,week 13,No,68,Male,3
12823,2020-08-08,week 13,No,30,Male,5
12824,2020-08-08,week 13,No,21,Female,10
12825,2020-08-08,week 13,No,32,Female,4
12826,2020-08-08,week 13,No,27,Female,4
12827,2020-08-08,week 13,No,45,Female,6
12828,2020-08-08,week 13,No,30,Male,4
12829,2020-08-08,week 13,No,29,Female,5
12830,2020-08-08,week 13,No,25,Female,7
12831,2020-08-08,week 13,No,30,Female,0
