,date,week,state,mental_health_condition,age,gender,happiness_rating
14735,2020-08-21,week 14,Georgia,No,53,Female,4
14736,2020-08-21,week 14,Pennsylvania,No,58,Female,4
14737,2020-08-21,week 14,New Jersey,No,56,Female,1
14738,2020-08-21,week 14,Washington,No,75,Female,7
14739,2020-08-21,week 14,Texas,No,64,Female,7
14740,2020-08-21,week 14,California,No,44,Male,6
14741,2020-08-21,week 14,Florida,No,50,Female,7
14742,2020-08-21,week 14,Rhode Island,Yes,54,Female,5
14743,2020-08-21,week 14,California,No,60,Female,7
14744,2020-08-21,week 14,Michigan,No,87,Female,8
14745,2020-08-21,week 14,Delaware,Yes,23,Male,4
14746,2020-08-21,week 14,Nevada,No,28,Female,4
14747,2020-08-21,week 14,Florida,Yes,41,Female,7
14748,2020-08-21,week 14,California,No,20,Female,1
14749,2020-08-21,week 14,Minnesota,No,29,Female,8
14750,2020-08-21,week 14,California,No,68,Male,10
14751,2020-08-21,week 14,California,No,49,Male,5
14752,2020-08-21,week 14,Missouri,Yes,58,Male,4
14753,2020-08-21,week 14,California,No,53,Male,7
14754,2020-08-21,week 14,Maryland,No,80,Female,6
14755,2020-08-21,week 14,Oregon,No,63,Male,6
14756,2020-08-21,week 14,California,No,61,Male,2
14757,2020-08-21,week 14,Arkansas,No,37,Male,5
14758,2020-08-21,week 14,New York,No,63,Male,5
14759,2020-08-21,week 14,California,No,50,Male,5
14760,2020-08-21,week 14,Georgia,Yes,42,Male,1
14761,2020-08-21,week 14,Massachusetts,No,55,Male,4
14762,2020-08-21,week 14,Indiana,No,23,Female,5
14763,2020-08-21,week 14,Louisiana,Yes,25,Male,6
14764,2020-08-21,week 14,Indiana,No,39,Male,7
14765,2020-08-21,week 14,North Carolina,No,31,Male,5
14766,2020-08-21,week 14,Maryland,No,21,Male,7
14767,2020-08-21,week 14,Illinois,Yes,44,Female,0
14768,2020-08-21,week 14,Alabama,No,35,Female,0
14769,2020-08-21,week 14,Texas,No,26,Female,5
14770,2020-08-21,week 14,New York,No,73,Male,8
14771,2020-08-21,week 14,New York,No,33,Male,7
14772,2020-08-21,week 14,Georgia,No,66,Male,6
14773,2020-08-21,week 14,Texas, ,59,Female,0
14774,2020-08-21,week 14,Georgia,No,79,Male,6
14775,2020-08-21,week 14,Arkansas,No,82,Male,8
14776,2020-08-21,week 14,Iowa,No,92,Male,7
14777,2020-08-21,week 14,Oklahoma,No,57,Female,8
14778,2020-08-21,week 14,Virginia,No,59,Female,1
14779,2020-08-21,week 14,Texas,Yes,39,Male,3
14780,2020-08-21,week 14,Florida,No,39,Male,9
14781,2020-08-21,week 14,New York,No,31,Female,4
14782,2020-08-21,week 14,New York,No,37,Male,4
14783,2020-08-21,week 14,Texas,Yes,20,Female,9
14784,2020-08-21,week 14,Arizona,No,64,Male,4
14785,2020-08-22,week 14,Illinois,No,44,Female,8
14786,2020-08-21,week 14,Ohio,No,63,Female,4
14787,2020-08-21,week 14,Texas,Yes,59,Female,7
14788,2020-08-21,week 14,Texas,No,37,Male,5
14789,2020-08-21,week 14,Ohio,Yes,26,Female,6
14790,2020-08-21,week 14,Tennessee,No,58,Male,5
14791,2020-08-21,week 14,California,No,31,Female,6
14792,2020-08-21,week 14,Indiana,No,42,Male,5
14793,2020-08-21,week 14,Arizona,Yes,25,Female,4
14794,2020-08-21,week 14,Arizona,Yes,62,Female,5
14795,2020-08-21,week 14,Florida,No,58,Male,7
14796,2020-08-21,week 14,Texas,No,20,Male,3
14797,2020-08-21,week 14,Louisiana,No,40,Male,7
14798,2020-08-21,week 14,California,No,51,Female,5
14799,2020-08-21,week 14,California,No,28,Female,5
14800,2020-08-21,week 14,Connecticut,No,56,Female,4
14801,2020-08-21,week 14,New York,Yes,59,Female,5
14802,2020-08-21,week 14,Arkansas,No,62,Female,5
14803,2020-08-21,week 14,Illinois,Yes,48,Female,4
14804,2020-08-21,week 14,New York,No,60,Female,9
14805,2020-08-21,week 14,Arizona,No,61,Female,3
14806,2020-08-21,week 14,New York,No,39,Female,8
14807,2020-08-21,week 14,New Jersey,No,47,Male,9
14808,2020-08-21,week 14,Minnesota,Yes,48,Female,3
14809,2020-08-21,week 14,Illinois,No,30,Male,2
14810,2020-08-21,week 14,Florida,No,54,Male,7
14811,2020-08-21,week 14,Texas,No,64,Male,3
14812,2020-08-21,week 14,Washington,No,61,Female,5
14813,2020-08-21,week 14,New York,No,19,Male,3
14814,2020-08-21,week 14,Alabama,No,20,Female,3
14815,2020-08-21,week 14,Illinois,No,26,Male,3
14816,2020-08-21,week 14,Oregon,No,72,Female,5
14817,2020-08-21,week 14,Illinois,Yes,29,Female,8
14818,2020-08-21,week 14,Oregon,No,67,Female,8
14819,2020-08-21,week 14,Arizona,No,61,Male,4
14820,2020-08-21,week 14,Tennessee,Yes,42,Male,2
14821,2020-08-21,week 14,Ohio,No,42,Female,7
14822,2020-08-21,week 14,California,No,72,Female,9
14823,2020-08-21,week 14,Florida,No,24,Female,6
14824,2020-08-21,week 14,Pennsylvania,No,40,Male,7
14825,2020-08-21,week 14,Texas,No,27,Female,6
14826,2020-08-21,week 14,Texas,No,52,Male,5
14827,2020-08-21,week 14,New York,No,59,Male,2
14828,2020-08-21,week 14,West Virginia,No,61,Male,10
14829,2020-08-21,week 14,New York,Yes,41,Male,0
14830,2020-08-21,week 14,Illinois,No,32,Male,6
14831,2020-08-21,week 14,Rhode Island,No,39,Male,5
14832,2020-08-21,week 14,Texas,No,32,Male,5
14833,2020-08-21,week 14,Illinois,No,25,Male,5
14834,2020-08-21,week 14,Nevada,No,30,Female,5
14835,2020-08-21,week 14,Texas,No,50,Female,5
14836,2020-08-21,week 14,Indiana,Yes,25,Female,8
14837,2020-08-21,week 14,Florida,No,65,Female,5
14838,2020-08-21,week 14,California,Yes,19,Female,4
14839,2020-08-21,week 14,Illinois,No,21,Male,6
14840,2020-08-21,week 14,New Jersey, ,23,Male,0
14841,2020-08-21,week 14,Pennsylvania,Yes,25,Male,5
14842,2020-08-21,week 14,California,No,40,Male,3
14843,2020-08-21,week 14,New Jersey,No,20,Male,6
14844,2020-08-21,week 14,New Hampshire,No,54,Female,4
14845,2020-08-21,week 14,Ohio,No,41,Female,4
14846,2020-08-21,week 14,Mississippi,Yes,24,Female,7
14847,2020-08-21,week 14,California,No,28,Female,6
14848,2020-08-21,week 14,Massachusetts,No,56,Female,5
14849,2020-08-21,week 14,California,No,29,Male,3
14850,2020-08-21,week 14,New York,No,20,Male,4
14851,2020-08-21,week 14,Ohio,No,19,Female,3
14852,2020-08-21,week 14,California,No,34,Female,4
14853,2020-08-21,week 14,Nebraska,No,19,Female,6
14854,2020-08-21,week 14,Illinois,No,64,Female,9
14855,2020-08-21,week 14,Florida,No,44,Male,6
14856,2020-08-21,week 14,South Carolina,No,60,Female,8
14857,2020-08-21,week 14,North Carolina,Yes,64,Female,4
14858,2020-08-21,week 14,New York,No,68,Female,5
14859,2020-08-23,week 14,Virginia,No,60,Male,9
14860,2020-08-22,week 14,Illinois,Yes,30,Female,5
14861,2020-08-21,week 14,New York,No,31,Female,7
14862,2020-08-21,week 14,Pennsylvania,Yes,27,Female,7
14863,2020-08-21,week 14,Illinois,No,20,Female,4
14864,2020-08-21,week 14,California,No,33,Female,9
14865,2020-08-21,week 14,Texas,No,64,Male,5
14866,2020-08-21,week 14,Georgia,No,55,Male,9
14867,2020-08-21,week 14,New York,No,27,Female,5
14868,2020-08-21,week 14,Tennessee,No,42,Female,3
14869,2020-08-21,week 14,Colorado,Yes,43,Female,3
14870,2020-08-21,week 14,Kentucky,Yes,42,Female,1
14871,2020-08-21,week 14,Kentucky,Yes,39,Female,4
14872,2020-08-21,week 14,Michigan,No,63,Male,8
14873,2020-08-21,week 14,California,No,58,Female,7
14874,2020-08-21,week 14,Illinois,Yes,32,Female,3
14875,2020-08-21,week 14,Michigan,No,39,Female,3
14876,2020-08-21,week 14,New York,No,26,Male,3
14877,2020-08-21,week 14,California,No,21,Male,1
14878,2020-08-21,week 14,Nebraska,No,26,Male,6
14879,2020-08-21,week 14,Kentucky,No,37,Male,9
14880,2020-08-21,week 14,Minnesota,No,81,Female,8
14881,2020-08-21,week 14,Pennsylvania,No,67,Female,8
14882,2020-08-21,week 14,Wisconsin,No,26,Male,5
14883,2020-08-21,week 14,Ohio,No,74,Female,6
14884,2020-08-21,week 14,Arizona,No,71,Female,9
14885,2020-08-21,week 14,New York,No,82,Female,5
14886,2020-08-21,week 14,Virginia,No,78,Female,8
14887,2020-08-21,week 14,New Hampshire,No,73,Female,8
14888,2020-08-21,week 14,Washington,No,40,Male,8
14889,2020-08-21,week 14,California,No,22,Female,8
14890,2020-08-22,week 14,Wisconsin,No,44,Male,2
14891,2020-08-22,week 14,Nevada,No,76,Female,5
14892,2020-08-22,week 14,California,No,20,Female,4
14893,2020-08-22,week 14,Texas,No,45,Female,7
14894,2020-08-22,week 14,Illinois,No,28,Female,5
14895,2020-08-22,week 14,New York,No,19,Male,7
14896,2020-08-22,week 14,Mississippi,No,22,Male,5
14897,2020-08-22,week 14,Georgia,No,42,Male,4
14898,2020-08-22,week 14,Indiana,No,36,Male,10
14899,2020-08-22,week 14,Indiana,No,59,Female,4
14900,2020-08-22,week 14,Nevada,No,63,Female,9
14901,2020-08-22,week 14,Texas,No,54,Female,4
14902,2020-08-22,week 14,Texas,No,45,Female,6
14903,2020-08-22,week 14,Connecticut,No,29,Male,10
14904,2020-08-22,week 14,Florida,No,65,Male,7
14905,2020-08-22,week 14,Alabama,No,23,Female,3
14906,2020-08-22,week 14,California,No,29,Female,3
14907,2020-08-22,week 14,North Carolina,Yes,25,Male,3
14908,2020-08-22,week 14,Pennsylvania,No,47,Male,8
14909,2020-08-22,week 14,Tennessee,Yes,31,Male,6
14910,2020-08-22,week 14,Massachusetts,No,35,Female,5
14911,2020-08-22,week 14,California,No,44,Male,7
14912,2020-08-22,week 14,Georgia,No,24,Male,7
14913,2020-08-22,week 14,Maine,No,60,Male,6
14914,2020-08-22,week 14,Arizona,No,79,Male,8
14915,2020-08-22,week 14,Florida,No,74,Male,8
14916,2020-08-22,week 14,Pennsylvania,No,21,Female,8
14917,2020-08-22,week 14,South Carolina,No,31,Female,7
14918,2020-08-22,week 14,Virginia,No,20,Female,7
14919,2020-08-22,week 14,Illinois,No,28,Male,3
14920,2020-08-22,week 14,Missouri,No,43,Female,5
14921,2020-08-24,week 14,California,No,77,Female,10
14922,2020-08-22,week 14,Pennsylvania,No,76,Female,3
14923,2020-08-22,week 14,New York,Yes,67,Female,10
14924,2020-08-22,week 14,Pennsylvania,Yes,22,Female,4
14925,2020-08-22,week 14,California,No,19,Male,8
14926,2020-08-22,week 14,Alabama,No,70,Female,8
14927,2020-08-22,week 14,Michigan,Yes,70,Female,7
14928,2020-08-22,week 14,Florida,No,35,Female,7
14929,2020-08-22,week 14,Minnesota,No,71,Male,8
14930,2020-08-22,week 14,Wisconsin,No,79,Female,9
14931,2020-08-22,week 14,Michigan,No,52,Male,6
14932,2020-08-22,week 14,Nevada,No,90,Male,9
14933,2020-08-22,week 14,Arizona,No,74,Female,9
14934,2020-08-22,week 14,Virginia,No,71,Female,4
14935,2020-08-22,week 14,Pennsylvania,No,44,Female,4
14936,2020-08-22,week 14,Georgia,No,19,Female,10
14937,2020-08-22,week 14,Missouri, ,23,Male,5
14938,2020-08-22,week 14,Georgia,No,23,Male,9
14939,2020-08-22,week 14,California,No,44,Female,10
14940,2020-08-22,week 14,California,No,20,Male,0
14941,2020-08-22,week 14,California,No,35,Male,8
14942,2020-08-22,week 14,Washington,No,59,Female,9
14943,2020-08-22,week 14,Utah,No,25,Male,3
14944,2020-08-22,week 14,Utah,No,26,Female,9
14945,2020-08-22,week 14,Montana,No,60,Female,7
14946,2020-08-22,week 14,North Carolina,No,48,Female,5
14947,2020-08-22,week 14,New York, ,27,Female,5
14948,2020-08-22,week 14,Illinois,No,62,Female,8
14949,2020-08-22,week 14,California,No,49,Female,8
14950,2020-08-22,week 14,Texas,No,55,Female,7
14951,2020-08-22,week 14,Alabama,Yes,58,Female,3
14952,2020-08-22,week 14,Texas,No,53,Female,7
14953,2020-08-22,week 14,California,No,56,Male,5
14954,2020-08-22,week 14,California, ,54,Female,7
14955,2020-08-22,week 14,Florida,No,64,Female,8
14956,2020-08-22,week 14,Massachusetts,Yes,61,Female,7
14957,2020-08-22,week 14,Florida,No,44,Male,6
14958,2020-08-22,week 14,South Dakota,No,29,Female,7
14959,2020-08-22,week 14,Minnesota,No,25,Male,5
14960,2020-08-22,week 14,Oklahoma, ,22,Male,9
14961,2020-08-22,week 14,Kansas,No,20,Male,5
14962,2020-08-22,week 14,Oregon,No,60,Female,8
14963,2020-08-22,week 14,Michigan,Yes,19,Male,2
14964,2020-08-22,week 14,Arkansas,No,30,Female,10
14965,2020-08-22,week 14,Pennsylvania,No,60,Male,6
14966,2020-08-22,week 14,Texas,No,45,Male,3
14967,2020-08-22,week 14,North Carolina,No,59,Male,6
14968,2020-08-22,week 14,New York,No,47,Male,6
14969,2020-08-22,week 14,Florida,No,62,Male,7
14970,2020-08-22,week 14,Mississippi,No,50,Male,3
14971,2020-08-22,week 14,Texas,No,62,Male,5
14972,2020-08-22,week 14,Arizona,No,55,Male,7
14973,2020-08-22,week 14,North Carolina,No,53,Male,6
14974,2020-08-22,week 14,Georgia,No,24,Female,5
14975,2020-08-22,week 14,California,Yes,30,Male,5
14976,2020-08-22,week 14,California,No,37,Female,7
14977,2020-08-22,week 14,Kentucky, ,40,Male,7
14978,2020-08-22,week 14,Arkansas,No,25,Female,5
14979,2020-08-22,week 14,California,No,41,Male,6
14980,2020-08-22,week 14,Washington,No,30,Male,7
14981,2020-08-22,week 14,New Jersey,No,29,Male,5
14982,2020-08-22,week 14,Alabama,No,25,Male,8
14983,2020-08-22,week 14,California,No,40,Male,3
14984,2020-08-22,week 14,Texas, ,23,Male,6
14985,2020-08-22,week 14,Virginia,No,44,Female,5
14986,2020-08-22,week 14,Pennsylvania,No,36,Female,8
14987,2020-08-22,week 14,New York,No,37,Male,4
14988,2020-08-22,week 14,New Jersey,No,43,Female,10
14989,2020-08-22,week 14,Maine,No,36,Male,1
14990,2020-08-22,week 14,Florida,No,56,Male,10
14991,2020-08-22,week 14,California,No,24,Male,7
14992,2020-08-22,week 14,Alabama,No,68,Male,3
14993,2020-08-23,week 14,Oregon,No,63,Male,5
14994,2020-08-22,week 14,New York,No,39,Female,4
14995,2020-08-22,week 14,Alabama, ,31,Male,10
14996,2020-08-22,week 14,New Jersey,No,19,Male,5
14997,2020-08-22,week 14,Georgia,No,56,Male,8
14998,2020-08-22,week 14,North Carolina,No,70,Female,8
14999,2020-08-22,week 14,Florida,No,18,Female,7
15000,2020-08-22,week 14,Nebraska,No,77,Male,3
15001,2020-08-22,week 14,Texas,No,44,Male,3
15002,2020-08-22,week 14,Alabama,Yes,61,Male,6
15003,2020-08-22,week 14,District of Columbia,No,35,Male,3
15004,2020-08-22,week 14,South Carolina,No,72,Female,5
15005,2020-08-22,week 14,Tennessee,Yes,21,Female,3
15006,2020-08-22,week 14,District of Columbia,No,60,Male,2
15007,2020-08-22,week 14,Wisconsin,No,57,Male,3
15008,2020-08-22,week 14,Texas,No,55,Male,8
15009,2020-08-22,week 14,Wisconsin,No,38,Female,8
15010,2020-08-22,week 14,Texas,No,45,Male,3
15011,2020-08-22,week 14,Florida,Yes,52,Male,3
15012,2020-08-22,week 14,New Jersey,No,49,Male,5
15013,2020-08-22,week 14,Massachusetts,No,30,Male,0
15014,2020-08-22,week 14,Arizona,No,70,Female,8
15015,2020-08-22,week 14,Alabama,No,41,Male,0
15016,2020-08-22,week 14,Texas, ,35,Female,8
15017,2020-08-22,week 14,New York,No,35,Male,10
15018,2020-08-22,week 14,California,No,33,Male,10
15019,2020-08-22,week 14,New Jersey,No,37,Male,3
15020,2020-08-23,week 14,Louisiana,No,44,Male,2
15021,2020-08-23,week 14,Texas,No,36,Male,3
15022,2020-08-23,week 14,Florida,No,24,Female,0
15023,2020-08-23,week 14,New York,No,62,Male,7
15024,2020-08-23,week 14,Hawaii,No,31,Male,6
15025,2020-08-23,week 14,New York,Yes,51,Male,4
15026,2020-08-23,week 14,Connecticut,No,64,Male,3
15027,2020-08-23,week 14,Pennsylvania,No,49,Male,4
15028,2020-08-23,week 14,New Mexico,No,48,Male,0
15029,2020-08-23,week 14,California,Yes,30,Male,7
15030,2020-08-23,week 14,Washington,No,75,Female,6
15031,2020-02-09,week 15,Massachusetts, ,19,Male,1
15032,2020-02-09,week 15,Wisconsin,Yes,21,Male,4
15033,2020-02-09,week 15,Tennessee,No,32,Female,7
15034,2020-02-09,week 15,Texas,No,30,Male,10
15035,2020-02-09,week 15,Michigan,Yes,33,Female,2
15036,2020-02-09,week 15,Michigan,No,27,Female,9
15037,2020-02-09,week 15,Pennsylvania,No,51,Female,6
15038,2020-02-09,week 15,Michigan,No,37,Male,8
15039,2020-02-09,week 15,Arkansas,Yes,31,Female,8
15040,2020-02-09,week 15,New York,No,55,Male,4
15041,2020-02-09,week 15,Tennessee,No,63,Male,8
15042,2020-02-09,week 15,Wisconsin,No,32,Female,4
15043,2020-02-09,week 15,District of Columbia,No,43,Female,7
15044,2020-02-09,week 15,Illinois,No,58,Female,8
15045,2020-02-09,week 15,New Jersey,No,55,Male,5
15046,2020-02-09,week 15,Illinois,No,30,Female,6
15047,2020-02-09,week 15,New Mexico,No,54,Male,4
15048,2020-02-09,week 15,Alabama,No,40,Female,6
15049,2020-02-09,week 15,New Hampshire,No,61,Male,5
15050,2020-02-09,week 15,Texas,No,34,Female,10
15051,2020-02-09,week 15,New York,No,42,Male,7
15052,2020-02-09,week 15,Georgia,No,55,Male,5
15053,2020-02-09,week 15,Indiana,No,27,Male,9
15054,2020-02-09,week 15,Michigan,No,68,Female,7
15055,2020-02-09,week 15,Washington,No,30,Male,0
15056,2020-02-09,week 15,Florida,No,54,Female,7
15057,2020-02-09,week 15,New York,No,20,Male,9
15058,2020-02-09,week 15,New York,Yes,36,Male,9
15059,2020-02-09,week 15,Ohio,No,38,Female,7
15060,2020-02-09,week 15,Pennsylvania,No,70,Male,6
15061,2020-02-09,week 15,Pennsylvania,No,44,Female,7
15062,2020-02-09,week 15,Pennsylvania,No,28,Female,7
15063,2020-02-09,week 15,North Carolina,No,84,Male,6
15064,2020-02-09,week 15,New York,No,35,Female,5
15065,2020-02-09,week 15,California,No,30,Male,7
15066,2020-02-09,week 15,Rhode Island,No,46,Female,8
15067,2020-02-09,week 15,Pennsylvania,No,63,Female,9
15068,2020-02-09,week 15,North Carolina,No,61,Female,8
15069,2020-02-09,week 15,Nebraska,Yes,38,Female,6
15070,2020-02-09,week 15,Connecticut,No,75,Male,8
15071,2020-02-09,week 15,Kentucky,No,34,Female,5
15072,2020-02-09,week 15,Michigan,No,42,Female,3
15073,2020-02-09,week 15,Wisconsin,No,58,Male,6
15074,2020-02-09,week 15,Arizona,No,58,Male,8
15075,2020-02-09,week 15,Wisconsin,No,60,Female,7
15076,2020-02-09,week 15,Maryland,No,41,Male,7
15077,2020-02-09,week 15,Florida,No,64,Male,9
15078,2020-02-09,week 15,Ohio,No,64,Male,10
15079,2020-02-09,week 15,Pennsylvania,No,60,Female,8
15080,2020-02-09,week 15,Utah,No,58,Male,8
15081,2020-02-09,week 15,Pennsylvania,No,77,Male,9
15082,2020-02-09,week 15,Florida,No,70,Female,7
15083,2020-02-09,week 15,Minnesota,Yes,51,Male,5
15084,2020-02-09,week 15,Iowa,No,49,Female,5
15085,2020-02-09,week 15,Georgia,No,52,Male,5
15086,2020-02-09,week 15,New Mexico,No,50,Female,8
15087,2020-02-09,week 15,Ohio,No,61,Female,4
15088,2020-02-09,week 15,New Jersey,No,47,Male,5
15089,2020-02-09,week 15,Tennessee,No,45,Male,7
15090,2020-02-09,week 15,Texas,No,35,Male,5
15091,2020-02-09,week 15,Florida,No,29,Male,8
15092,2020-02-09,week 15,North Carolina,No,50,Female,10
15093,2020-02-09,week 15,New York,No,57,Female,10
15094,2020-02-09,week 15,Florida,No,58,Female,7
15095,2020-02-09,week 15,North Carolina,No,64,Female,5
15096,2020-02-09,week 15,Michigan,No,67,Female,8
15097,2020-02-09,week 15,Kentucky,No,27,Female,7
15098,2020-02-09,week 15,Idaho,Yes,35,Male,5
15099,2020-02-09,week 15,Oregon,No,33,Female,6
15100,2020-02-09,week 15,Pennsylvania,No,72,Male,7
15101,2020-02-09,week 15,California,No,57,Male,7
15102,2020-02-09,week 15,New Hampshire,No,33,Female,6
15103,2020-02-09,week 15,Virginia,No,55,Female,6
15104,2020-02-09,week 15,Illinois,No,30,Male,7
15105,2020-02-09,week 15,South Carolina,No,82,Male,9
15106,2020-02-09,week 15,Georgia,No,52,Male,8
15107,2020-02-09,week 15,Illinois,No,55,Female,9
15108,2020-02-09,week 15,Nebraska,No,53,Female,8
15109,2020-02-09,week 15,North Carolina,No,53,Male,7
15110,2020-02-09,week 15,Michigan,No,63,Female,7
15111,2020-02-09,week 15,Texas,No,56,Female,8
15112,2020-02-09,week 15,Michigan,No,70,Male,9
15113,2020-02-09,week 15,Wisconsin,No,69,Male,5
15114,2020-02-09,week 15,New York,No,40,Male,9
15115,2020-02-09,week 15,Connecticut,No,71,Female,7
15116,2020-02-09,week 15,New Jersey,No,62,Male,2
15117,2020-02-09,week 15,Michigan,No,76,Female,9
15118,2020-02-09,week 15,Iowa,No,78,Male,5
15119,2020-02-09,week 15,New York,No,32,Female,10
15120,2020-02-09,week 15,Michigan,No,75,Male,8
15121,2020-02-09,week 15,Texas,No,72,Female,8
15122,2020-02-09,week 15,Michigan,No,43,Male,6
15123,2020-02-09,week 15,Connecticut,No,51,Female,10
15124,2020-02-09,week 15,California,No,23,Male,5
15125,2020-02-09,week 15,Pennsylvania,No,55,Female,5
15126,2020-02-09,week 15,Texas,No,34,Male,0
15127,2020-02-09,week 15,Washington,No,23,Female,0
15128,2020-02-09,week 15,Ohio,No,56,Male,6
15129,2020-02-09,week 15,Georgia,No,32,Female,9
15130,2020-02-09,week 15,Texas,No,40,Female,8
15131,2020-02-09,week 15,Kentucky,Yes,23,Female,7
15132,2020-03-09,week 15,Texas,No,48,Male,8
15133,2020-03-09,week 15,New York,No,30,Male,9
15134,2020-02-09,week 15,Illinois,No,62,Female,7
15135,2020-02-09,week 15,South Dakota,No,22,Male,8
15136,2020-02-09,week 15,Montana,No,67,Female,8
15137,2020-02-09,week 15,Illinois,No,25,Female,8
15138,2020-02-09,week 15,California,No,69,Female,5
15139,2020-02-09,week 15,Missouri,Yes,20,Female,8
15140,2020-02-09,week 15,Illinois,No,68,Female,10
15141,2020-02-09,week 15,New York,Yes,66,Female,5
15142,2020-02-09,week 15,Oregon,No,77,Female,7
15143,2020-02-09,week 15,West Virginia,No,67,Female,5
15144,2020-02-09,week 15,Ohio,No,74,Female,5
15145,2020-02-09,week 15,Pennsylvania,No,27,Female,6
15146,2020-02-09,week 15,Nevada,No,77,Female,5
15147,2020-02-09,week 15,New York,No,22,Male,6
15148,2020-02-09,week 15,Iowa,No,71,Male,3
15149,2020-02-09,week 15,West Virginia,No,29,Male,0
15150,2020-02-09,week 15,Texas,No,43,Male,8
15151,2020-02-09,week 15,Wisconsin,Yes,38,Male,3
15152,2020-02-09,week 15,Wisconsin, ,38,Male,5
15153,2020-02-09,week 15,Utah,No,38,Male,5
15154,2020-02-09,week 15,Nevada,No,20,Male,3
15155,2020-02-09,week 15,Texas,No,69,Female,8
15156,2020-02-09,week 15,Vermont,Yes,26,Female,4
15157,2020-02-09,week 15,California,No,67,Male,3
15158,2020-02-09,week 15,Missouri,Yes,69,Male,7
15159,2020-02-09,week 15,Georgia,No,38,Female,5
15160,2020-02-09,week 15,District of Columbia,No,19,Female,9
15161,2020-02-09,week 15,Tennessee,No,66,Male,8
15162,2020-02-09,week 15,Nevada,No,63,Female,7
15163,2020-02-09,week 15,Virginia,No,21,Male,5
15164,2020-02-09,week 15,District of Columbia,No,25,Female,7
15165,2020-02-09,week 15,California,No,27,Male,7
15166,2020-02-09,week 15,Texas,No,27,Male,10
15167,2020-02-09,week 15,Rhode Island,No,39,Male,8
15168,2020-02-09,week 15,Oregon,No,27,Female,4
15169,2020-02-09,week 15,California,No,38,Male,6
15170,2020-02-09,week 15,Alabama,No,18,Female,8
15171,2020-02-09,week 15,Florida,No,46,Male,7
15172,2020-03-09,week 15,California,No,19,Male,4
15173,2020-03-09,week 15,Alabama,No,22,Female,10
15174,2020-03-09,week 15,South Carolina,No,79,Female,9
15175,2020-03-09,week 15,Arizona,No,29,Male,6
15176,2020-03-09,week 15,Alabama,No,57,Female,6
15177,2020-03-09,week 15,Ohio, ,35,Male,5
15178,2020-03-09,week 15,California,No,30,Male,8
15179,2020-03-09,week 15,New York,No,70,Male,7
15180,2020-03-09,week 15,Oregon,No,58,Female,6
15181,2020-03-09,week 15,Michigan,No,66,Male,1
15182,2020-03-09,week 15,New Jersey,No,57,Female,9
15183,2020-03-09,week 15,Georgia,No,34,Female,7
15184,2020-03-09,week 15,Missouri,No,87,Female,7
15185,2020-03-09,week 15,Kentucky, ,34,Male,8
15186,2020-03-09,week 15,Pennsylvania,Yes,33,Male,3
15187,2020-03-09,week 15,Washington,Yes,53,Male,3
15188,2020-03-09,week 15,Texas,Yes,58,Male,6
15189,2020-03-09,week 15,Pennsylvania,No,39,Male,2
15190,2020-03-09,week 15,Montana,Yes,60,Male,10
15191,2020-03-09,week 15,Oregon,No,50,Male,6
15192,2020-03-09,week 15,Georgia,Yes,34,Male,8
15193,2020-03-09,week 15,Illinois,No,52,Male,8
15194,2020-03-09,week 15,Ohio,No,48,Male,7
15195,2020-03-09,week 15,Oklahoma,No,26,Female,4
15196,2020-03-09,week 15,Ohio,Yes,55,Male,5
15197,2020-03-09,week 15,Colorado,No,60,Female,4
15198,2020-03-09,week 15,Wisconsin,No,56,Female,5
15199,2020-03-09,week 15,Texas,No,55,Male,1
15200,2020-03-09,week 15,California,Yes,29,Female,6
15201,2020-03-09,week 15,Minnesota,Yes,57,Female,5
15202,2020-03-09,week 15,Kansas,No,36,Female,6
15203,2020-03-09,week 15,Michigan,No,67,Male,6
15204,2020-03-09,week 15,Washington,No,73,Male,7
15205,2020-03-09,week 15,California,No,84,Male,10
15206,2020-03-09,week 15,Massachusetts,No,70,Female,7
15207,2020-03-09,week 15,New Jersey,No,37,Female,4
15208,2020-03-09,week 15,Michigan,No,65,Male,9
15209,2020-03-09,week 15,California,No,73,Male,5
15210,2020-03-09,week 15,California,No,27,Female,7
15211,2020-03-09,week 15,Florida,No,30,Male,6
15212,2020-03-09,week 15,Texas,No,76,Male,5
15213,2020-03-09,week 15,Virginia,No,70,Male,10
15214,2020-03-09,week 15,Illinois,No,77,Male,8
15215,2020-03-09,week 15,Oklahoma,No,74,Male,10
15216,2020-03-09,week 15,Michigan,No,36,Male,2
15217,2020-03-09,week 15,Maryland,No,40,Male,5
15218,2020-03-09,week 15,New York,No,62,Male,4
15219,2020-03-09,week 15,Georgia,No,45,Male,3
15220,2020-03-09,week 15,California,No,63,Female,6
15221,2020-03-09,week 15,New York,No,44,Female,5
15222,2020-03-09,week 15,South Carolina,No,46,Male,5
15223,2020-03-09,week 15,Missouri, ,18,Male,2
15224,2020-03-09,week 15,Washington,No,49,Female,5
15225,2020-03-09,week 15,Arizona,No,58,Female,3
15226,2020-03-09,week 15,Tennessee,No,57,Male,3
15227,2020-03-09,week 15,Arizona, ,21,Female,3
15228,2020-03-09,week 15,California,No,29,Male,8
15229,2020-03-09,week 15,Oklahoma,No,46,Female,5
15230,2020-03-09,week 15,New York,No,53,Female,8
15231,2020-03-09,week 15,New Jersey,Yes,49,Male,7
